gens,average_placement,hands_won,mean_money,fitness
gen0,10.39,0.37,740.511,0.614666,0,0,0,1.0475
gen1,9.94,0.56,1143.32,0.627839,0,0,0,27.3725
gen2,10.09,0.6,996.785,0.62351,0,0,0,48.23
gen3,9.92,0.55,678.734,0.624051,0,0,0,24.335
gen4,10.05,0.53,811.843,0.622549,0,0,0,17.2475
gen5,9.19,0.59,771.708,0.639929,0,0,0,78.605
gen6,9.55,0.52,960.991,0.634131,0,0,0,31.625
gen7,10.6,0.47,742.722,0.610545,0,0,0,12.3875
gen8,9.99,0.75,784.076,0.623896,0,0,0,27.575
gen9,10.44,0.59,1195.2,0.618099,0,0,0,12.185
gen10,10.43,0.32,723.175,0.613606,0,0,0,-8.26749
gen11,9.68,0.57,667.615,0.628907,0,0,0,38.7125
gen12,10.94,0.45,819.485,0.604228,0,0,0,-17.9875
gen13,9.33,0.66,917.076,0.638482,0,0,0,56.735
gen14,10.21,0.38,1326.42,0.623648,0,0,0,24.335
gen15,10.09,0.46,697.226,0.62058,0,0,0,22.5125
gen16,10.31,0.66,794.429,0.617275,0,0,0,10.3625
gen17,10.59,0.53,1033.44,0.613466,0,0,0,-11.305
gen18,10.01,0.62,782.629,0.623256,0,0,0,26.765
gen19,10.89,0.51,768.252,0.604892,0,0,0,-14.95
gen20,9.66,0.59,908.146,0.631516,0,0,0,56.1275
gen21,10.34,0.47,1106.98,0.619156,0,0,0,12.59
gen22,10.15,0.68,625.715,0.619072,0,0,0,29.8025
gen23,10.44,0.56,847.598,0.614921,0,0,0,27.3725
gen24,10.35,0.47,801.311,0.6162,0,0,0,9.14751
gen25,10.02,0.51,945.041,0.62433,0,0,0,21.5
gen26,9.58,0.54,736.483,0.631528,0,0,0,47.825
gen27,9.84,0.7,1324.65,0.631755,0,0,0,28.79
gen28,10.45,0.48,643.072,0.612742,0,0,0,-4.42
gen29,20.24,0.72,5228.79,0.453592,7.57261,4.73721,9.4051,18.0575
gen30,19.56,0.82,5976.43,0.474437,6.41026,4.19265,9.38764,25.145
gen31,27.79,1.52,8186.32,0.326672,42.6107,15.6039,9.28398,-23.6575
gen32,27.24,3.54,5973.07,0.321401,83.082,8.78689,2.85124,-6.6475
gen33,25.69,3.32,6035.04,0.353387,84.1811,9.05707,3.13232,13.4
gen34,26.78,4,7474.97,0.345121,83.0613,7.59707,2.70876,30.815
gen35,26.78,3.19,6938.98,0.338947,82.5198,8.77309,2.9835,-4.825
gen36,9.84,0.49,848.199,0.627117,0,0,0,9.755
gen37,27.32,3.37,6202.42,0.321541,88.5656,9.67524,2.91301,3.0725
gen38,28.98,2.52,6318.38,0.287117,93,0.0769231,0.0209512,-3.205
gen39,9.37,0.76,1147.15,0.639899,0,0,0,47.825
gen40,9.97,0.52,782.914,0.623913,0,0,0,22.715
gen41,9.93,0.46,1251.92,0.628854,0,0,0,23.12
gen42,9.35,0.63,792.951,0.636905,0,0,0,80.4275
gen43,9.18,0.62,886.003,0.641212,0,0,0,47.825
gen44,11.98,0.7,4034.97,0.612251,3.16279,2.74419,8.82418,9.9575
gen45,10.05,0.48,946.692,0.623679,0,0,0,2.87
gen46,9.49,0.56,701.054,0.633089,0,0,0,31.625
gen47,10.06,0.53,660.872,0.620985,0,0,0,-0.167496
gen48,10.58,0.41,1783.22,0.62022,0.188088,0.0835946,0.170285,12.7925
gen49,13.57,0.66,2450.08,0.565305,3.54006,3.22065,8.29293,-24.8725
gen50,11.25,0.88,5117.14,0.637265,5.52644,5.12149,11.9556,48.4325
gen51,11.54,0.74,3942.47,0.62051,3.00409,2.59553,7.98803,22.5125
gen52,16.98,0.83,4751.12,0.516349,7.43883,6.85155,18.5644,-35.8075
gen53,11.77,0.46,3064.62,0.607425,1.73516,1.50685,5.07068,5.90751
gen54,13.63,1.09,3569.5,0.574865,4.60443,4.27372,11.7773,0.642509
gen55,11.47,0.77,3813.73,0.620838,2.71442,2.44069,7.16822,0.642509
gen56,11.35,0.87,5584.22,0.6394,3.70285,3.38086,9.91266,59.7725
gen57,9.97,0.45,832.468,0.624242,0,0,0,35.4725
gen58,11.12,0.66,1785.82,0.609583,1.74368,1.48213,3.28084,-17.9875
gen59,10.31,0.41,2439.89,0.631668,0.310688,0.269263,0.901657,23.12
gen60,18.34,1.43,8714.68,0.525123,18.9721,18.4438,41.1096,-31.15
gen61,10.03,0.56,1161.78,0.626159,0.311721,0.249377,0.611041,36.485
gen62,21.14,2.24,10244.1,0.482802,37.633,36.7686,63.1114,-10.495
gen63,11.06,0.51,2603.83,0.617925,1.28709,1.09075,3.63322,40.7375
gen64,12.06,0.62,4812.98,0.617478,3.1451,2.88301,9.25,5.5025
gen65,11.04,0.7,3432.33,0.626109,1.58416,1.45215,5.02056,29.6
gen66,10.72,0.49,2518.76,0.624101,1.38951,1.27745,4.38538,22.5125
gen67,11.59,1.15,7714.99,0.654121,5.83215,5.42911,17.774,64.6325
gen68,11.08,0.58,2854.61,0.619889,1.60571,1.4942,5.77547,18.0575
gen69,10.68,0.69,3514.49,0.634216,1.27018,1.11948,3.1681,28.385
gen70,10.64,0.74,2860.37,0.629233,1.88067,1.59965,5.3545,28.385
gen71,10.92,0.74,2757.13,0.62256,1.71404,1.34519,4.94564,26.9675
gen72,10.6,0.57,3126.4,0.632165,1.67845,1.36926,4.58397,43.37
gen73,11.67,0.7,4833.83,0.625799,2.88842,2.65549,10.2525,19.07
