gen0,10.41,0.51,748.737,0.614563,0,0,0,-0.977501
gen1,11.19,0.66,8220.86,0.666062,3.20468,2.73684,7.13472,8.13499
gen2,14.12,0.63,3909.12,0.567104,2.55698,2.16787,5.39726,-18.7975
gen3,19.12,0.45,6529.08,0.487819,6.77693,6.1315,15.5887,-50.7925
gen4,17.44,1.09,9193.16,0.547324,7.15982,6.68476,15.3608,-3.60999
gen5,14.88,0.51,5612.26,0.566642,2.73137,2.25404,6.02347,2.465
gen6,19.79,0.78,9250.38,0.499117,9.57821,9.18278,22.0957,-24.0625
gen7,22.14,0.69,12397.2,0.479084,9.07859,8.71725,20.8086,-27.3025
gen8,22.06,0.77,13723.2,0.492792,12.1,11.5,30.6782,-40.2625
gen9,12.75,0.6,2204.51,0.579815,1.55991,1.29993,3.23424,-29.125
gen10,19.22,0.77,11472.1,0.530788,8.67956,8.18593,20.9476,-21.2275
gen11,15.82,0.86,5553.25,0.547413,3.08319,2.82141,7.69666,-29.53
gen12,19.41,0.87,10112.3,0.51482,9.73312,9.30141,21.9479,-26.8975
gen13,21.95,0.48,11982.1,0.478895,10.2615,9.32412,21.7687,-49.375
gen14,13.19,0.69,9881.75,0.640034,4.25475,3.90688,11.3127,-4.01499
gen15,16.1,0.45,6282.37,0.547548,4.94678,4.41453,11.4043,-51.4
gen16,13.15,0.53,5386.98,0.600135,3.91061,3.43176,10.6543,-54.0325
gen17,19.43,1.32,9794.95,0.512303,22.237,8.22281,20.0185,-29.935
gen18,12.82,1.21,9611.6,0.64606,4.77862,4.34665,11.3111,20.285
gen19,14.73,0.97,9583.93,0.606231,8.58242,5.88932,16.0854,-11.5075
gen20,14.73,0.99,6282.57,0.576552,9.17003,5.65744,16.8768,-25.885
gen21,15.27,0.54,6690.44,0.568396,4.28781,4.08223,10.1127,-23.6575
gen22,14.79,2.14,13094.1,0.638542,15.9391,15.2961,31.5541,22.5125
gen23,13.12,0.71,4347.68,0.591697,3.31042,2.90298,8.80906,-39.655
gen24,13.55,0.95,10554,0.639134,5.9599,5.57539,15.986,-6.6475
gen25,15.28,0.53,5278.17,0.555464,4.49859,3.87379,10.3835,-36.6175
gen26,13.96,0.45,5684.7,0.586066,2.95193,2.42947,7.61447,-45.325
gen27,17.6,1.6,9722.24,0.549654,23.7535,15.2869,31.9627,-34.795
gen28,10.78,0.49,1675.51,0.615281,0.934173,0.738649,1.59842,6.92
gen29,19.39,0.64,14869.1,0.557658,12.4683,11.5053,24.5803,-61.525
gen30,15.28,0.59,12257.5,0.618377,6.49023,5.16698,14.4605,-36.2125
gen31,16.44,0.77,13045.2,0.601972,8.28638,7.68976,19.3003,-21.025
gen32,12.14,0.37,1792.14,0.588233,1.62369,1.17001,2.90476,-43.0975
gen33,15.27,1.08,9022.8,0.590287,8.03238,7.25405,17.5404,-3.8125
gen34,13.88,1.2,10159,0.629226,8.41808,7.93785,20.7786,24.9425
gen35,12.08,0.78,6316.22,0.630864,3.96787,3.28627,9.22717,0.237511
gen36,17.74,1.99,7676.4,0.52902,22.4203,21.7636,39.9434,-34.795
gen37,10.82,0.75,8498.03,0.676296,2.12625,1.88261,4.63167,73.34
gen38,14.46,0.83,7589.93,0.59359,5.3641,4.67486,11.9424,-20.0125
gen39,11.39,0.77,4152.42,0.625527,2.82954,2.36945,6.11738,41.345
gen40,18.05,1.68,12648.8,0.566896,15.9299,15.5129,29.8137,7.9325
gen41,11.12,0.57,1323.18,0.605269,1.00334,0.668896,2.09036,1.0475
gen42,16.99,1.23,5481.81,0.523386,5.19084,5.0687,11.8889,68.075
gen43,12.12,0.54,3235,0.601912,2.40741,2.08333,5.60404,-12.115
gen44,13.09,1.47,7827.61,0.624898,6.1956,5.76037,12.8143,29.195
gen45,11.75,0.57,3068.34,0.608052,2.39826,2.13178,5.52103,-0.167496
gen46,11.96,0.77,6230.65,0.632539,3.59712,3.18945,8.46988,27.575
gen47,11.06,0.46,2803.29,0.619637,0.962979,0.727584,1.73498,10.16
gen48,15.96,1.38,9324.76,0.579351,9.19987,8.81114,18.7518,31.22
gen49,10.78,0.58,1605.1,0.614797,0.894188,0.745156,1.72414,8.33751
gen50,15.96,0.9,10970.5,0.593362,6.04109,5.7651,14.1797,-8.06499
gen51,9.75,0.54,905.813,0.629565,0,0,0,23.12
gen52,10.82,0.58,2014.65,0.617663,0.635189,0.571671,1.30705,18.665
gen53,11.09,0.86,4297.49,0.633136,2.04863,1.75597,4.3088,42.3575
gen54,11.4,0.67,10929.4,0.686148,2.61067,2.29285,5.68689,8.74251
gen55,11.97,0.56,5696.73,0.627178,2.31642,2.17744,5.02857,7.5275
gen56,11.92,0.69,6301.57,0.633864,2.67606,1.07981,3.69387,-5.0275
gen57,16.3,1.21,11332.6,0.590163,12.9623,9.56348,21.6599,-9.0775
gen58,14.32,0.71,6030.04,0.582223,7.20635,4.22222,10.5421,-32.9725
gen59,20.31,0.86,10959.4,0.503965,11.895,9.72108,18.9189,-16.57
gen60,11.26,0.75,4875.86,0.634671,2.1978,1.30495,4.02714,53.495
gen61,16.9,0.81,7697.33,0.544472,9.83039,6.02285,15.032,-16.165
gen62,13.45,1.41,12335.8,0.657988,7.41537,7.09296,16.442,68.6825
gen63,12.64,0.59,4196.62,0.599984,2.74779,2.06084,4.61391,4.89501
gen64,12.94,0.51,7778.02,0.625929,3.2967,2.5974,7.27229,-11.5075
gen65,17.38,0.55,9027.52,0.546164,8.07273,5.2,14.4532,-27.91
gen66,15.44,0.94,2913.46,0.531583,14.665,3.12895,7.5437,-67.8025
gen67,11.09,0.51,4703.07,0.636203,2.84296,1.89531,4.84822,6.71751
gen68,10.9,0.8,2632.21,0.621946,2.86289,1.07359,3.19058,57.7475
gen69,11.35,0.98,4302.14,0.628045,4.13143,3.04421,7.75982,38.915
gen70,11.4,1.08,6143.07,0.643754,4.79582,3.11016,8.5139,85.085
gen71,14.96,0.8,4381.29,0.554406,8.36299,4.18149,11.1309,18.665
