gen0,12.98,0.5,1784.71,0.571152,1.46843,1.17474,3.16456,-19.81
gen1,13.04,0.5,3046.78,0.58128,1.61172,1.51404,3.47613,11.375
gen2,11.28,0.31,779.698,0.596662,0,0,0,-23.05
gen3,10.33,0.32,1028.98,0.61841,0,0,0,31.4225
gen4,10.2,0.59,913.651,0.620488,0,0,0,36.6875
gen5,9.56,0.68,601.675,0.630959,0,0,0,6.71749
gen6,9.97,0.55,992.919,0.625853,0,0,0,13.805
gen7,9.7,0.54,985.827,0.631311,0.020734,0,0,47.825
gen8,10.68,0.56,725.828,0.608902,0,0,0,4.08501
gen9,10.97,0.47,811.877,0.603577,0.196464,0.130976,0.1985,10.565
gen10,10.53,0.57,614.363,0.610992,0.0643915,0,0,6.92001
gen11,10.89,0.36,938.313,0.606173,0.02145,0,0,-19.2025
gen12,14.86,0.44,2019.35,0.5346,1.36605,0.935998,2.35908,-6.85
gen13,14.96,0.43,3261.01,0.543707,2.02104,1.41196,3.54194,-1.585
gen14,16.69,0.45,5662.23,0.529864,3.36235,1.32092,4.83564,44.7875
gen15,25.95,1.05,8936.3,0.370382,16.4073,12.3217,25.3405,-40.6675
gen16,12.69,0.63,3122.04,0.589353,2.24692,0.604011,1.2993,8.3375
gen17,18.48,0.45,3752.86,0.475962,5.29118,1.53078,4.42965,-22.8475
gen18,21.57,0.69,6395.33,0.436759,7.21649,4.85395,11.6794,-10.09
gen19,16.93,0.55,3278.52,0.503654,4.62157,3.28198,7.46085,-8.875
gen20,23.84,0.83,10395.6,0.426431,13.238,12.8651,28.601,-47.755
gen21,12.78,0.67,2893.05,0.585513,1.72814,1.41862,4.05577,40.7375
gen22,20.73,0.54,5938.48,0.449628,6.00423,3.8055,8.86214,25.3475
gen23,25.1,0.78,8236.31,0.381068,7.8341,6.91244,17.1364,1.0475
gen24,22.7,0.46,5043.17,0.401027,6.18908,4.48343,9.86152,-43.705
gen25,26.09,0.93,7441.92,0.353861,7.72702,6.9938,13.6237,33.65
gen26,26.67,0.71,8960.8,0.355266,8.69301,7.84195,17.8862,-15.9625
gen27,18.22,0.65,6812.09,0.509161,4.4335,3.05419,8.79121,-5.0275
gen28,12.72,0.5,1910.53,0.577618,0.904453,0.20872,0.476839,5.705
gen29,28.07,0.55,7518.45,0.313301,11.3518,10.2315,21.7197,-54.8425
gen30,17.97,0.8,3365.67,0.483522,3.75326,3.45953,8.93644,25.3475
gen31,14.91,0.69,1733.37,0.531417,2.40829,1.59619,4.31713,33.245
gen32,25.55,0.75,7551.95,0.365628,10,9.63636,21.6062,-12.3175
gen33,22.54,0.46,5087.58,0.404709,5.2961,4.6702,11.957,-53.02
gen34,23.12,0.9,7948.05,0.419289,7.65172,6.94811,17.9005,-0.977493
gen35,21.83,1.07,8034.48,0.446812,11.4114,9.60961,22.5028,2.26251
gen36,19.46,0.94,6722.07,0.483399,11.4655,8.87931,20.8582,-15.9625
gen37,14.54,0.5,2645.57,0.5469,3.19149,3.01418,8.38527,4.085
gen38,18.41,0.39,2225.98,0.463556,2.66948,2.52898,6.0274,-38.035
gen39,20.16,0.49,5886.39,0.460769,5.34512,4.96633,11.9625,-52.4125
gen40,17.17,0.88,5140.62,0.51604,7.50469,7.16698,17.2276,-42.2875
gen41,21.29,3.16,9979.73,0.478879,37.3649,36.4865,53.0296,2.6675
gen42,11.68,0.37,1808.73,0.597818,0.758272,0.712316,2.25443,42.7625
gen43,22.38,0.87,9188.39,0.445581,8.70199,8.41031,20.7302,-27.3025
gen44,10.98,0.54,1042.85,0.605568,0.326158,0.28267,0.770925,10.97
gen45,26.02,1.82,7271.84,0.355249,44.936,40.7451,59.2341,-41.0725
gen46,11.09,0.43,1969.86,0.611471,0.476603,0.389948,1.32522,14.0075
gen47,14.49,0.82,9385.29,0.609116,4.13116,3.69223,11.0087,36.2825
gen48,20.32,2,8041.11,0.479396,17.7766,17.2522,33.1795,-17.9875
gen49,15.57,1.02,8415.16,0.578565,7.01697,6.62533,17.2901,-15.76
gen50,20.86,1.59,12266.9,0.505668,23.4736,22.4659,42.3515,-9.28
gen51,11.29,0.34,1144.03,0.599786,0.293719,0.293719,0.913034,2.465
gen52,20.86,3.71,6228.72,0.454857,39.8443,39.0655,57.5928,-22.645
