gens,average_placement,hands_won,mean_money,fitness
gen0,13.09,1.12,5156.3,0.600273,4.84243,4.38125,10.8234,0.439995
gen1,10.86,0.42,846.214,0.60606,0.0644884,0.0644884,0.153173,-6.44499
gen2,9.62,0.63,848.399,0.631865,0.145833,0.0416667,0.0639522,42.7625
gen3,12.51,0.51,4196.39,0.602515,1.28086,1.14113,4.19532,5.0975
gen4,12.43,0.54,1587.43,0.580725,1.33172,1.18644,3.80723,-2.8
gen5,13.73,0.67,11293.3,0.641628,5.70019,5.42614,16.0954,-1.585
gen6,10.46,0.45,1172.91,0.617255,0.445576,0.212179,0.580021,46.205
gen7,11.72,0.53,2100.05,0.599886,1.40515,1.26464,4.45166,4.085
gen8,17.24,2.35,8868.22,0.550602,18.8544,18.1384,36.6324,-2.5975
gen9,10.69,0.57,1257.84,0.613501,0.192472,0.149701,0.906736,14.4125
gen10,14.05,0.67,7763.15,0.603293,5.39201,4.72166,14.2553,-23.2525
gen11,14.33,0.85,6940.99,0.59045,6.43777,5.92275,17.388,-21.835
gen12,10.63,0.38,1015.78,0.612237,0.127065,0.127065,0.237581,-13.5325
gen13,14.7,1.66,7407.81,0.588411,9.19643,8.66071,22.2678,40.3325
gen14,10.95,0.57,1150.5,0.607202,0.306346,0.2407,1.14841,34.2575
gen15,21.5,3.27,8059.8,0.457475,40,39.5652,58.2469,2.87
gen16,12.72,0.54,4052.35,0.596961,2.77709,1.53732,6.57189,-2.5975
gen17,12.6,0.79,7468.67,0.630586,3.62934,3.26898,11.5467,9.14751
gen18,10.9,0.76,3007.32,0.625256,2.3516,2.05479,8.16193,37.9025
gen19,10.98,0.99,4296.01,0.635596,3.1811,2.74938,9.29127,55.7225
gen20,11.21,0.7,6677.99,0.651833,1.40074,1.3132,4.73233,28.79
gen21,17.72,1.26,10850.6,0.556781,15.2449,14.527,32.5861,-38.2375
gen22,10.9,0.75,4101.63,0.635088,2.25764,1.66003,7.18996,22.1075
gen23,12.69,0.65,3576.11,0.593473,3.67358,3.27998,11.1874,6.3125
gen24,24.31,2.79,11324.4,0.428416,73.2834,72.035,83.3942,-24.8725
gen25,10.03,0.86,6448.82,0.674242,1.64003,1.40875,5.24468,55.3175
gen26,17.03,1.19,11895.8,0.580225,14.6801,14.3873,37.3966,-36.82
gen27,9.84,0.53,1097.65,0.629429,0.210526,0.126316,1.17046,31.8275
gen28,21.03,1.4,10464.4,0.485641,20.5341,20.2967,43.9035,-36.82
gen29,10.62,0.62,2923.06,0.630008,1.42889,1.20906,5.57701,23.3225
gen30,13.3,0.96,7132.82,0.613488,4.62241,4.24617,13.5048,-7.66
gen31,11.59,0.67,9879.5,0.672801,2.78108,2.06798,10.9087,56.735
gen32,14.92,1.04,8846.58,0.595814,7.60088,7.13169,23.3937,-11.5075
gen33,11.73,0.48,4563.66,0.62177,1.03615,0.851946,3.70286,10.97
gen34,20.12,1.12,10351.4,0.502824,13.6724,13.2058,32.123,-31.3525
gen35,10.32,0.57,2473.62,0.632033,1.1701,0.931744,4.09256,35.8775
gen36,12.9,0.82,6827.04,0.618707,5.01213,4.60792,15.2818,25.145
gen37,10.49,0.8,2524.72,0.629389,1.64116,1.39721,5.56764,68.6825
gen38,14.51,1.91,9863.2,0.614824,12.2069,11.7893,30.1571,27.3725
gen39,11,0.62,5226.19,0.642941,1.23321,1.10108,5.07121,28.79
gen40,10.89,0.7,6308.39,0.65507,2.30404,1.89745,7.44287,67.4675
