gens,average_placement,hands_won,mean_money,fitness
gen75,9.38,1.02,52.9784,0.677483,1.69025,1.63129,6.63443
gen76,10.71,0.88,79.2291,0.673593,3.4053,3.33853,10.2863
gen77,10.15,0.92,41.1562,0.650882,2.14433,2.04124,6.28136
gen78,10.33,1.67,81.3346,0.6846,4.65263,4.50526,13.3438
gen79,10.31,0.74,21.5739,0.629675,0.160096,0.160096,1.5587
gen80,21.22,3.16,81.3276,0.463692,39.9875,39.174,53.3935
gen81,10,1.17,47.7631,0.660321,1.09162,1.03314,5.22662
gen82,22.02,3.53,70.6124,0.438255,43.6192,43.3491,60.3394
gen83,9.98,0.62,10.3084,0.626106,0.0827986,0.0827986,0.400168
gen84,22.12,3.45,88.4698,0.452142,52.4796,51.8875,67.1138
gen85,9.23,0.74,27.8273,0.657457,0.685622,0.665457,3.77586
gen86,22.89,2.82,68.9143,0.417697,83.4411,82.4062,85.9155
gen87,10.73,0.76,39.3768,0.637116,1.21542,1.1316,4.10901
gen88,9.17,1.06,36.0984,0.666666,2.44151,2.25839,7.43217
gen89,10.62,0.84,64.8018,0.662388,1.9334,1.84748,6.24869
gen90,10.48,0.66,24.1423,0.628367,1.68269,1.48601,4.29185
gen91,10.09,1.15,40.683,0.65207,1.78091,1.61524,5.18092
gen92,9.91,0.94,44.3535,0.658716,1.86628,1.74323,6.40404
gen93,11.86,0.63,46.9581,0.620543,2.91378,2.69883,8.52273
gen94,9.7,1.02,36.937,0.656482,2.436,2.27085,7.36233
gen95,9.61,0.93,33.479,0.655066,2,1.875,6.07903
gen96,9.4,0.97,38.9845,0.664395,2.49733,2.28388,6.79511
gen97,10.36,0.9,61.1303,0.664517,2.89396,2.74609,8.12577
gen98,9.94,0.83,24.326,0.639892,1.5839,1.45548,5.11149
gen99,9.38,1.14,27.0568,0.654354,1.69121,1.57183,5.47758
gen100,10.26,1.02,54.7283,0.661007,2.8816,2.7772,8.7744
gen101,10.07,1.04,48.1281,0.658997,2.01663,1.95426,6.70436
gen102,9.96,1.38,50.7838,0.664211,3.22912,3.08515,10.5447
gen103,11.17,1.46,110.524,0.69329,6.33121,6.14222,17.6261
gen104,10.03,0.71,50.1235,0.661064,1.63517,1.52899,5.94449
gen105,8.67,1.17,65.4533,0.703525,2.12893,2.00955,7.56964
gen106,9.29,0.87,37.1561,0.664839,2.05996,1.97838,6.72352
gen107,10.35,1.28,80.5645,0.682846,4.42308,4.0812,11.9626
gen108,8.98,0.85,26.7279,0.661779,1.08151,0.981374,3.77209
gen109,10.5,1.66,53.8187,0.656332,4.6532,4.34592,14.1712
gen110,9.36,0.9,40.0612,0.666068,1.917,1.8538,6.56442
gen111,11.99,1.1,87.574,0.655214,3.77541,3.606,11.9801
gen112,9.66,0.95,69.0518,0.686089,2.14494,2.04082,9.07119
gen113,11.96,1.33,104.54,0.671482,6.48649,6.19165,20.5647
gen114,10.18,0.96,45.662,0.654388,2.94497,2.73001,9.78809
gen115,10.81,1.1,43.2176,0.639498,2.73912,2.47404,9.23788
gen116,10.47,0.7,37.1571,0.640352,1.4135,1.30802,7.27861
gen117,9.55,1.18,65.7656,0.685771,2.66247,2.49476,9.74787
gen118,10.4,0.89,50.313,0.653945,2.23959,2.13395,8.9081
gen119,11.72,1.69,97.7541,0.670898,7.30392,7.08333,21.4512
gen120,8.51,1.1,48.9039,0.691796,1.19414,1.07858,5.25721
gen121,12.67,1.37,71.4631,0.627216,6.70701,6.48008,17.2754
gen122,9.96,0.88,41.1342,0.654693,1.16764,1.12594,6.25764
gen123,10.15,0.88,52.8282,0.66132,1.53155,1.40903,6.37235
gen124,10.4,1.11,50.8326,0.654779,3.22227,2.67427,10.2367
gen125,11.43,1.02,61.86,0.643425,3.44284,3.30783,10.8833
gen126,10.12,0.91,82.4904,0.688681,2.21303,2.06825,8.6064
gen127,9.4,0.94,51.7409,0.675826,1.8219,1.59672,8.33984
gen128,9.84,1,67.1165,0.680738,2.14832,1.98306,9.03888
gen129,11.13,1.1,60.5815,0.648562,3.27794,2.91373,11.367
gen130,12.22,1.58,69.1983,0.634758,5.13249,4.89377,18.1626
gen131,10.41,0.91,54.8355,0.657843,2.33993,2.04212,8.20576
gen132,10.2,1.11,32.2053,0.642117,2.75667,2.53961,9.16787
gen133,10.6,1.02,93.9244,0.689309,3.33622,2.83795,10.1983
gen134,11.84,1.09,49.5636,0.624065,3.51159,3.37388,10.5399
gen135,10.63,0.9,64.0733,0.661628,2.41228,2.30263,9.11176
gen136,10,1.24,59.1925,0.670725,3.0608,2.7044,9.33573
gen137,11.13,1.42,60.6206,0.64913,4.26272,4.17573,15.7463
gen138,9.9,1.38,42.0793,0.657607,2.67025,2.44256,9.23806
gen139,9.67,1.32,67.3774,0.684994,4.23379,3.82074,11.2481
gen140,8.77,1.58,44.7078,0.683486,3.81587,3.49283,10.3723
gen141,9.62,1.02,50.9993,0.670779,2.49387,2.1668,8.05918
gen142,10.47,1.31,59.3107,0.661307,4.1411,3.85627,12.2106
gen143,10.67,0.55,24.8615,0.624933,0.688935,0.647182,2.73944
gen144,10.39,1.11,55.7565,0.659415,3.95778,3.75989,10.7253
gen145,10.44,1.07,38.1534,0.64248,3.59408,3.21353,8.43687
gen146,11.87,1.1,76.2276,0.647464,7.68687,7.40391,16.2471
gen147,13.59,1.47,72.2047,0.609178,10.0183,9.78289,20.8106
gen148,9.29,1.45,46.0069,0.673772,3.3195,3.0083,8.09901
gen149,14.1,1.93,110.411,0.633869,12.8515,12.4887,28.9009
gen150,9.79,1.53,50.3642,0.66757,2.96576,2.76672,8.4168
gen151,9.52,0.97,45.8825,0.668142,2.82062,2.71916,8.43001
gen152,19.96,1.55,77.4769,0.483389,49.0153,47.7753,60.0422
gen153,8.54,0.99,33.0468,0.676725,1.79784,1.61806,5.45455
gen154,18.82,2.18,63.886,0.495592,46.3664,45.7057,62.4397
gen155,9.54,0.58,15.0218,0.639307,0.73793,0.653595,1.90638
gen156,23.17,1.96,82.5986,0.422836,75.391,74.244,79.3674
gen157,9.91,0.96,38.0177,0.653047,2.9436,2.63483,7.4
gen158,12.52,1.27,74.0846,0.632485,6.11386,5.79208,15.1564
gen159,10.49,1.37,62.331,0.663715,4.33668,4.2085,11.9292
gen160,11.36,1.09,69.3583,0.651726,4.5412,4.28371,11.7942
gen161,12.44,1.01,39.2648,0.602355,4.72515,4.49123,11.4487
gen162,11.02,1.36,35.5679,0.628739,4.19148,3.87082,10.4384
gen163,11.41,1.31,57.5944,0.64048,4.73588,4.48543,13.3135
gen164,11.91,0.86,46.4788,0.619469,4.25134,4.04111,10.7253
gen165,11.51,1.54,65.2791,0.645728,6.45017,6.09183,17.1125
gen166,10.63,1.07,62.4262,0.660428,3.23826,2.61634,7.94239
gen167,9.54,0.73,26.1972,0.649615,1.21324,1.00761,5.36683
gen168,9.65,1.36,63.5664,0.682041,3.3347,3.06874,9.64328
gen169,10.39,0.6,42.2609,0.646419,1.79078,1.59423,5.06922
gen170,10.37,0.94,41.4299,0.646648,2.10837,1.98187,7.03938
gen171,11.15,0.84,67.019,0.653512,3.00601,2.80561,10.2895
gen172,11.44,0.9,32.0841,0.616222,3.2654,2.94118,10.6701
gen173,12.61,1,108.944,0.661562,6.51234,6.18163,17.8555
gen174,12.8,1.06,46.2377,0.601329,6.61389,4.41777,11.1062
gen175,10.8,0.92,44.1647,0.640256,1.57653,1.48894,6.28205
gen176,16.17,2.12,101.623,0.583815,23.4687,22.9345,37.0539
gen177,10.63,0.9,38.8706,0.638945,3.65156,3.3436,9.375
gen178,9.11,0.76,39.3014,0.670279,1.59499,1.47385,4.51417
gen179,11.86,1.07,43.4038,0.618078,6.38655,6.02641,13.571
gen180,11.1,0.95,43.0376,0.633138,3.125,2.86092,8.73233
gen181,10.21,1.2,51.3096,0.659256,3.28251,3.07073,11.186
gen182,10.57,0.88,32.769,0.634651,1.75131,1.33538,6.61017
gen183,10.06,0.96,69.8811,0.678647,3.41102,3.19915,10.5126
gen184,10.5,0.51,21.8477,0.625641,0.707699,0.621917,2.89054
gen185,11.08,1.42,53.2214,0.643497,4.37389,4.26288,13.3388
gen186,11.13,1.31,43.0728,0.633154,4.73347,3.16302,7.70475
gen187,11.56,0.61,47.3785,0.627042,3.17988,2.56289,8.33518
gen188,10.71,1.17,46.777,0.64487,3.59844,2.865,8.31705
gen189,9.52,1.09,46.1608,0.668592,2.4974,2.33091,8.5482
gen190,11.3,1.35,45.6051,0.632012,4.50146,4.41143,12.3293
gen191,9.96,0.89,37.5759,0.651507,1.87861,1.52766,5.89661
gen192,11.37,0.83,52.2025,0.635648,4.3288,3.91434,11.5651
gen193,9.8,0.9,36.3256,0.65368,3.15296,2.98253,8.70269
gen194,9.55,0.68,28.5653,0.651457,0.992908,0.911854,4.04427
gen195,9.87,0.96,32.8564,0.649222,1.59738,1.49498,8.10335
gen196,12.23,1.6,77.7514,0.642284,5.10064,4.94053,16.9901
gen197,8.96,0.78,32.748,0.667491,1.85559,1.75474,5.74191
gen198,10.79,1.02,45.9827,0.642264,5.1663,4.81153,11.5849
gen199,10.67,1.07,30.6022,0.630966,2.73273,2.62164,7.93074
gen200,11.15,1.32,41.5085,0.631353,5.3203,5.038,11.1499
gen201,10.11,1.03,32.2733,0.643891,2.36204,2.13211,6.34596
gen202,9.99,0.93,65.0595,0.675693,1.66141,1.61935,6.11065
gen203,9.37,1.07,26.5095,0.65395,1.9766,1.9161,5.48817
gen204,9.94,0.95,37.0746,0.651566,1.95666,1.8725,5.97263
gen205,8.42,1.03,33.8852,0.680008,2.23453,1.99723,5.80833
gen206,10.69,0.58,52.6236,0.649559,2.62809,2.4735,7.01792
gen207,11.22,1.36,58.3068,0.645102,5.49989,5.27722,13.5102
gen208,13.47,0.76,24.5944,0.567607,3.30154,3.13035,6.63791
gen209,10.86,1.23,87.1961,0.67827,4.62923,4.43635,12.6718
gen210,10.13,0.91,48.5075,0.657891,3.97476,3.65931,9.50298
gen211,11.03,1.11,42.4984,0.634355,3.77238,3.60188,8.31614
gen212,10.4,1.23,56.3188,0.659916,4.02139,3.82888,11.2553
gen213,11.31,1.07,99.0461,0.679438,5.48409,5.23584,12.6749
gen214,10.46,0.74,36.9412,0.640429,2.80475,2.45955,6.96176
gen215,11.91,1.01,41.7338,0.615449,5.50329,5.07996,12.0663
gen216,10.37,0.73,23.9508,0.630567,1.25851,1.15535,4.06571
gen217,9.76,0.82,29.9966,0.648671,1.38974,1.30799,5.29788
gen218,9.79,1.07,47.2024,0.663958,1.9347,1.75333,7.04528
gen219,9.27,1.14,49.5922,0.676892,2.70433,2.58413,8.95121
gen220,9.06,1.53,55.4624,0.687133,2.91106,2.81068,9.86239
gen221,10.6,0.95,62.2779,0.66071,2.41763,2.26786,8.55959
gen222,10.95,0.69,65.0937,0.655632,3.03728,2.76116,10.499
gen223,10.65,0.9,60.7333,0.658211,2.36238,2.25401,8.24678
gen224,9.88,1.07,56.3949,0.670385,2.17346,2.11136,7.89421
gen225,9.82,0.88,42.1524,0.658481,1.39148,1.24611,4.68878
gen226,9.62,1.49,61.708,0.6812,3.06736,2.8601,10.0294
gen227,9.24,1.44,41.4389,0.670669,2.82348,2.66098,10.2212
gen228,9.95,0.79,31.8702,0.64641,1.3644,1.21746,5.68112
gen229,20.01,3.36,84.8195,0.491989,37.3727,36.6599,57.4339
gen230,10.03,0.7,56.7819,0.66704,0.887992,0.74672,5.35077
gen231,9.98,0.68,30.2773,0.644178,1.44619,1.23352,4.75393
gen232,9.04,0.99,57.4612,0.688442,2.0208,1.86384,7.0926
gen233,10.28,1.06,49.3226,0.655798,2.87173,2.70155,8.45588
gen234,24.24,3.42,75.8932,0.397286,91.5473,89.5415,90.3574
gen235,9.51,0.91,26.9774,0.651232,1.05627,0.893764,3.78346
gen236,16.88,1.2,148.212,0.609648,16.7906,16.6157,39.9054
gen237,10.28,0.46,10.8566,0.620179,0,0,0
gen238,12.07,1.58,94.9433,0.661005,6.72435,6.37824,19.8644
gen239,10.21,0.86,64.153,0.670248,1.50156,1.2513,5.67784
gen240,26.84,4.68,90.0854,0.358826,89.9522,88.6364,90.7305
gen241,9.74,0.69,68.7751,0.683766,1.37014,1.20654,6.41434
gen242,12.75,1.39,129.217,0.677586,6.31333,6.02754,23.6166
gen243,10.24,1.49,92.9672,0.696615,4.8033,4.45555,14.3226
gen244,10.33,1.23,78.368,0.681197,4.08432,3.75494,12.0906
gen245,9.51,0.72,28.2762,0.652084,0.694303,0.673882,4.02576
gen246,11.36,1.38,121.571,0.699201,6.49588,6.19854,17.361
gen247,10.33,0.68,25.4001,0.632609,1.02318,0.918772,4.07491
gen248,29.81,3.23,74.8059,0.281734,99.6441,98.3986,93.9071
gen249,10.64,0.41,7.94976,0.610095,0,0,0.0214592
gen250,16.18,1.26,104.396,0.584672,15.493,15.0235,32.7977
gen251,9.48,1.36,83.5328,0.703497,2.91322,2.60331,9.14138
gen252,20.94,4.44,89.971,0.479348,88.5648,87.748,90.4904
gen253,10.19,0.61,20.9473,0.631356,0.206782,0.186104,0.984912
gen254,11.73,0.97,61.3455,0.636725,3.47062,3.26238,9.69578
gen255,9.38,0.81,28.2988,0.654921,0.871151,0.830632,5.25895
gen256,10.88,1.18,47.4235,0.641981,3.59098,3.24064,10.0895
gen257,9.88,1.06,65.2433,0.678332,1.83143,1.66493,6.65449
gen258,10.69,1.14,88.0654,0.68239,4.11765,3.85621,11.9959
gen259,9.89,0.88,84.1029,0.6948,1.48163,1.27867,5.49231
gen260,9.67,1.08,32.504,0.653207,1.64701,1.44368,5.48926
gen261,8.89,1,27.4344,0.664511,0.92193,0.843468,3.80265
gen262,9.21,1.29,51.8211,0.680379,2.07461,1.89507,7.47971
gen263,9.48,1.22,84.2285,0.70389,2.51864,2.35745,9.26105
gen264,9.34,1.44,67.0098,0.691632,2.73126,2.63158,9.9695
gen265,10.09,1.22,23.0193,0.636289,1.90724,1.82055,6.07348
gen266,10.09,0.74,28.7426,0.64064,1.15595,0.966793,3.50877
gen267,8.5,1.17,72.3787,0.713245,2.24829,2.11144,6.91824
gen268,10.33,1.25,76.59,0.67963,3.38793,3.186,10.2241
gen269,10.91,1.02,53.8724,0.646903,3.42293,3.05536,9.41981
gen270,10.55,1.32,102.098,0.698191,3.9018,3.6826,10.8932
gen271,10.11,1.49,74.2489,0.682436,4.60733,4.37696,11.7776
gen272,10.94,1.26,78.7367,0.669066,4.46449,4.12627,11.267
gen273,9.08,1.08,22.6418,0.656434,1.29162,1.19072,4.32271
gen274,9.19,0.77,50.6837,0.678899,1.42682,1.28414,5.68227
gen275,10.34,1.35,75.7298,0.678817,3.08692,2.90414,9.21832
gen276,9.33,1.01,34.0338,0.661442,1.2911,1.23058,4.7383
gen277,10.37,0.94,60.6285,0.663927,2.11025,2.04565,8.19162
gen278,9.93,1.29,72.0418,0.683808,3.44249,3.16961,9.99005
gen279,9.59,0.97,76.1124,0.693913,2.41423,2.20246,7.36347
gen280,10.53,0.94,83.1306,0.680897,2.5831,2.49841,8.53832
gen281,10.31,1.53,116.077,0.716045,5.38765,5.16864,15.437
gen282,9.7,0.82,49.7691,0.667697,1.75402,1.65085,6.34569
gen283,9.32,1.19,75.0571,0.698868,2.31943,2.19736,7.37721
gen284,8.87,0.85,67.27,0.700524,1.72834,1.54534,5.35893
gen285,9.34,1.09,61.1581,0.685782,2.03958,1.979,5.98138
gen286,9.52,0.85,32.5913,0.65598,1.85682,1.69177,6.35593
gen287,9.97,0.89,32.5494,0.646778,1.38087,1.27782,5.04457
gen288,11.25,1.86,102.571,0.685157,6.61432,6.28123,15.3088
gen289,9.01,1.15,110.603,0.737152,3.03398,2.91262,9.61129
gen290,9.02,1.06,56.5448,0.688144,1.75227,1.61128,6.33734
gen291,9.75,0.78,29.1524,0.64805,1.5242,1.23584,4.55007
gen292,9.27,0.94,87.1327,0.710345,1.6643,1.56282,5.73083
gen293,10.04,0.85,50.1572,0.661122,1.88081,1.75402,6.3299
gen294,9.77,0.88,100.087,0.711648,2.24016,2.13925,7.02098
gen295,9.79,1.17,28.3144,0.647125,2.08855,1.8797,6.04137
gen296,8.42,1.2,51.1575,0.695837,2.66535,2.38894,8.40304
gen297,11.89,1.11,125.653,0.691553,5.28634,5.1395,16.3548
gen298,9.79,0.66,15.8161,0.635027,0.469675,0.428834,1.78279
gen299,10.4,0.96,60.4521,0.663186,2.76646,2.5949,8.95308
gen300,10.05,0.72,42.8843,0.654155,1.50162,1.40016,5.0503
gen301,9.3,0.96,41.8468,0.669006,1.84351,1.65916,6.35873
gen302,10.99,0.65,41.643,0.633639,1.97133,1.81452,6.64771
gen303,13.71,1.63,108.277,0.639448,8.9103,8.57917,21.0555
gen304,10.64,0.76,62.1643,0.659471,2.30585,2.04481,6.54584
gen305,18.91,2.76,117.742,0.543183,41.4718,40.8528,62.356
gen306,10.5,0.54,7.32902,0.612624,0,0,0.0212993
gen307,12.06,1.79,99.2504,0.665437,9.2747,8.94617,24.6127
gen308,11.46,1.21,69.2884,0.649812,5.82354,5.37366,15.0046
gen309,10.11,0.85,65.8837,0.67384,3.66469,3.35747,9.76121
gen310,10.5,0.94,84.1343,0.682416,2.82536,2.69188,8.11394
gen311,15.97,0.71,91.5957,0.576543,6.04428,4.45841,12.3847
gen312,10.17,0.94,36.3773,0.646204,1.58798,1.35193,4.3717
gen313,10.79,1.39,68.7207,0.663345,4.95475,4.43439,11.257
gen314,9.75,0.63,26.9199,0.645791,1.13565,0.946372,3.63297
gen315,9.82,0.86,58.4799,0.673142,2.00532,1.86208,6.40924
gen316,11.21,1.16,51.1935,0.638572,4.78918,4.44546,13.1719
gen317,12.1,0.65,58.037,0.625624,3.03996,2.84383,11.106
gen318,10.92,1.05,71.6133,0.662715,3.81862,3.57995,9.87169
gen319,11.02,0.89,58.1827,0.648309,3.22942,2.78089,8.97766
gen320,9.88,0.78,63.0398,0.675882,2.5226,2.18625,6.29009
gen321,19.5,1.6,95.0585,0.508732,37.1094,35.9375,60.3818
gen322,9.91,0.56,10.2798,0.627416,0.145712,0.0832639,0.148242
gen323,16.8,2.39,120.118,0.587987,27.417,26.8398,49.6099
gen324,10.25,0.51,12.4669,0.622327,0.251099,0.230174,0.467588
gen325,15.88,1.8,107.39,0.594421,16.8351,16.2908,37.5289
gen326,10.17,0.77,24.9268,0.635615,1.2433,1.0075,3.53395
gen327,16.23,1.62,140.075,0.616357,19.7441,19.403,43.3464
gen328,11.28,0.74,98.4684,0.678983,4.6031,4.32128,13.7538
gen329,12.55,0.94,81.2454,0.637764,5.48872,5.01253,14.05
gen330,10.83,0.55,23.2858,0.620233,1.19956,0.916031,3.18872
gen331,11.35,0.91,56.9377,0.640453,4.66619,4.30725,11.7714
gen332,9.79,0.58,15.6796,0.634771,0.400506,0.337268,1.12479
gen333,10.41,1.04,98.6498,0.697493,3.87097,3.6129,9.14001
gen334,11,1,101.814,0.688171,4.20149,3.99819,13.3763
gen335,11.05,0.93,60.2656,0.649635,3.86517,3.46067,9.75192
gen336,10.56,0.77,62.9181,0.661807,2.82328,2.60776,6.77859
gen337,10.3,0.88,64.5041,0.668751,2.91139,2.57384,6.45496
gen338,10.15,0.93,42.7348,0.652319,2.23089,2.18757,6.79078
gen339,10.52,1.11,70.098,0.669656,3.73134,3.29602,9.14889
gen340,9.96,0.82,34.7303,0.648829,2.18978,2.12722,6.73744
gen341,9.81,0.56,76.1545,0.688754,1.46138,1.27349,3.3923
gen342,10.7,0.96,59.935,0.656567,2.79965,2.6028,7.59628
gen343,10.19,0.87,21.2607,0.632072,1.62652,1.50299,3.77709
gen344,9.92,1.35,65.0788,0.677847,3.64964,3.44108,10.469
gen345,9.38,0.66,24.8826,0.651597,1.27546,1.04917,3.53711
gen346,9.3,1.1,50.6631,0.677174,2.72374,2.53942,6.28905
gen347,9.26,1.07,90.8952,0.714153,2.31652,2.15252,7.16981
gen348,10.75,0.84,65.9735,0.660776,2.39637,2.20207,6.23683
gen349,10.79,0.86,47.1551,0.643052,2.38467,2.25095,7.3955
gen350,11.12,1.24,64.4531,0.652485,4.48352,4.21978,11.9581
gen351,15.75,2.26,69.6478,0.563886,10.5828,9.71296,22.2303
gen352,9.2,0.85,26.265,0.65685,0.905797,0.865539,3.19855
gen353,17.93,2.11,119.814,0.564067,33.526,32.6911,56.714
gen354,10.24,0.75,54.8029,0.661034,1.14203,1.01744,4.95918
gen355,13.75,0.74,64.1421,0.597423,2.60586,2.45552,7.45954
gen356,10.02,0.75,19.6365,0.633897,1.07414,0.98989,2.9728
gen357,11.04,0.62,78.8089,0.666013,2.63389,2.56804,8.01947
gen358,9.1,1.02,21.742,0.655114,1.60353,1.42313,3.98327
gen359,13.87,1.09,67.6143,0.59867,4.00306,3.56961,7.99141
gen360,10.05,1.19,65.2335,0.675052,2.81749,2.77544,7.83316
gen361,9.48,0.67,35.4473,0.659071,1.66222,1.55961,5.48303
gen362,8.56,1.09,23.4336,0.66783,1.38753,1.11393,3.77505
gen363,10.9,0.63,24.91,0.620392,1.41966,1.37664,4.75075
gen364,9.68,1.23,32.6692,0.653401,1.74287,1.61985,5.47807
gen365,10.08,0.9,71.8336,0.679894,2.47259,2.38658,6.88141
gen366,9.75,0.95,27.7231,0.647047,1.68309,1.58046,5.68778
gen367,9.91,0.65,54.8879,0.667713,1.37015,1.32863,4.18989
gen368,10.49,1.12,47.6302,0.650067,2.91783,2.87492,10.2444
gen369,9.76,0.68,63.7174,0.678787,1.67231,1.56647,5.19724
gen370,10.13,0.62,29.0258,0.639874,1.11228,1.04932,3.15966
gen371,9.08,0.88,26.4714,0.659547,1.61224,1.5709,4.7054
gen372,10.48,1.25,71.5964,0.672059,4.19907,4.04355,10.5971
gen373,10.07,1.14,61.8436,0.671508,4.31296,3.96619,10.8429
gen374,10.9,1.58,77.4952,0.669302,6.17007,5.85596,15.2228
gen375,9.77,1.13,86.4429,0.699785,3.88769,3.60691,9.91786
gen376,9.86,1.36,66.234,0.680134,4.31488,4.0623,11.5
gen377,18.78,2.84,98.5135,0.528678,45.4181,44.6154,65.0943
gen378,9.92,0.58,10.5996,0.627532,0.376097,0.313414,1.01223
gen379,19.57,4.35,105.4,0.521187,54.1695,53.0169,70.6401
gen380,9.93,0.76,26.3578,0.641809,0.847282,0.847282,3.2716
